gldm|0.0|0.0|1.0
you|0.0|0.0|1.0
doru|0.6|0.3|0.1
gokhankeser|0.0|0.0|1.0
dmanlarm|0.0|0.0|1.0
festival|0.0|0.0|1.0
vedat|0.0|0.0|1.0
getirmek|0.16666666666666666|0.3333333333333333|0.5
inat|0.0|0.5|0.5
bili|0.0|0.0|1.0
takipleselim|0.0|0.0|1.0
bile|0.5555555555555556|0.14814814814814814|0.2962962962962963
baarl|0.2|0.0|0.8
deney|0.0|0.0|1.0
milyon|0.2|0.2|0.6
kalitemzden|0.0|0.0|1.0
fatmay|0.0|0.0|1.0
Ýzmir|0.0|0.3333333333333333|0.6666666666666666
gunleri|0.0|0.0|1.0
koymayn|0.0|0.0|1.0
31le|0.0|0.0|1.0
degerlisi|0.0|0.0|1.0
direk|0.0|0.0|1.0
kolpaino|0.0|0.0|1.0
anlaml|0.0|0.0|1.0
grceksin|0.0|0.0|1.0
sertb|0.0|0.0|1.0
abdi|0.0|0.0|1.0
allahm|0.3333333333333333|0.3333333333333333|0.3333333333333333
utansn|0.0|0.0|1.0
turkcellfestival|0.0|0.0|1.0
petek|0.0|0.0|1.0
hafta|0.16666666666666666|0.3333333333333333|0.5
kanmak|0.42857142857142855|0.42857142857142855|0.14285714285714285
haketmek|0.0|0.0|1.0
ttnete|0.0|0.0|1.0
hurraaaa|0.0|0.0|1.0
mutlu|0.2558139534883721|0.2713178294573643|0.4728682170542636
acaip|0.0|0.0|1.0
baskalarinda|0.0|0.0|1.0
tribne|0.0|0.0|1.0
sarlamam|0.0|0.0|1.0
konser|0.0|0.25|0.75
bylesi|0.0|0.0|1.0
memnu|0.0|0.0|1.0
anlamlarini|0.0|0.0|1.0
kabullenmek|0.5|0.0|0.5
rahat|0.8|0.0|0.2
sabah|0.38095238095238093|0.3333333333333333|0.2857142857142857
karaparaak|0.0|0.3333333333333333|0.6666666666666666
emrebuyukbudak|0.0|0.0|1.0
dii|0.0|0.0|1.0
teekkrler|0.16666666666666666|0.0|0.8333333333333334
rencilerimizin|0.0|0.0|1.0
iimden|0.0|0.0|1.0
baak|0.0|0.6666666666666666|0.3333333333333333
ulatrmak|0.0|0.0|1.0
din|0.4|0.2|0.4
ortak|0.0|0.6666666666666666|0.3333333333333333
dip|0.16666666666666666|0.6666666666666666|0.16666666666666666
kendisiniturkcell|0.0|0.0|1.0
biri|0.5|0.26666666666666666|0.23333333333333334
baba|0.2|0.4|0.4
toplamak|0.0|0.5|0.5
sanrm|0.6|0.0|0.4
cikfte|0.0|0.0|1.0
ouuuvvvvv|0.0|0.0|1.0
yllarm|0.0|0.0|1.0
baar|0.0|0.0|1.0
